cod_pagamento,cod_pedido,cod_tipo,data_pag,valor_pago
810,1009,2,2025-03-04,256.56
811,1010,1,2025-06-17,362.04
812,1013,2,2024-05-03,1218.51
813,1014,3,2025-04-15,1007.75
814,1015,2,2022-11-06,1276.36
815,1017,2,2023-01-02,942.57
816,1018,2,2024-09-07,1576.29
817,1019,3,2023-11-06,1570.39
818,1020,2,2025-03-06,353.2
819,1021,2,2024-05-24,60.24
820,1022,3,2025-01-05,403.14
821,1024,3,2024-03-17,530.27
822,1025,2,2025-01-13,349.44
823,1028,3,2024-07-14,359.55
824,1029,1,2025-05-15,228.72
825,1030,2,2025-01-05,356.0
826,1031,3,2025-02-17,131.56
827,1032,1,2025-03-01,253.84
828,1033,1,2025-01-30,965.16
829,1034,3,2025-01-01,108.21
830,1035,1,2024-06-09,167.32
831,1036,2,2023-06-02,196.84
832,1037,1,2025-04-15,283.79
833,1038,2,2025-06-01,1491.44
834,1039,1,2024-11-06,2850.78
835,1040,2,2023-02-20,1420.38
836,1041,2,2024-10-13,54.8
837,1043,1,2022-12-03,433.08
838,1044,3,2024-11-11,469.27
839,1045,3,2025-04-06,350.92
840,1046,1,2025-06-04,500.92
841,1047,2,2025-05-01,102.24
842,1048,3,2022-03-28,382.25
843,1050,3,2025-03-19,746.06
844,1051,3,2025-02-25,2576.03
845,1052,1,2023-01-25,89.08
846,1053,3,2024-12-17,362.0
847,1054,1,2025-01-20,959.6
848,1055,2,2023-11-06,384.36
849,1056,2,2023-07-07,87.93
850,1057,1,2024-02-20,484.6
851,1058,1,2023-11-07,282.12
852,1059,2,2024-02-07,346.1
853,1060,3,2025-03-10,1507.55
854,1061,1,2025-01-20,436.29
855,1062,3,2024-09-20,508.2
856,1063,1,2021-09-27,382.5
857,1064,3,2025-03-16,578.14
858,1065,2,2025-05-27,715.25
859,1066,3,2024-03-27,709.9
860,1067,1,2023-09-15,152.38
861,1068,3,2025-01-08,131.91
862,1069,3,2023-11-15,331.44
863,1070,2,2025-05-12,958.03
864,1071,3,2022-04-13,383.52
865,1072,1,2025-05-02,374.32
866,1073,2,2021-09-16,477.81
867,1075,2,2025-05-22,35.83
868,1076,3,2023-12-12,221.0
869,1077,2,2025-04-22,658.12
870,1078,2,2022-09-23,282.72
871,1079,3,2025-06-18,465.14
872,1080,1,2023-09-02,247.46
873,1082,1,2024-10-15,138.92
874,1084,2,2022-05-27,256.3
875,1085,2,2023-12-18,139.77
876,1086,3,2023-07-15,838.6
877,1087,1,2024-10-28,632.86
878,1088,3,2024-03-25,773.84
879,1089,1,2023-07-10,706.72
880,1090,2,2022-10-27,457.22
881,1091,2,2023-07-12,1813.55
882,1092,1,2024-12-21,1137.8
883,1093,1,2024-11-06,695.79
884,1094,3,2023-11-11,347.63
885,1095,2,2025-06-06,826.7
886,1096,1,2024-06-12,419.58
887,1097,1,2025-06-21,170.51
888,1098,1,2024-07-28,548.55
889,1099,1,2023-07-22,810.73
890,1101,1,2024-01-27,466.94
891,1102,2,2025-01-24,890.84
892,1103,3,2025-04-15,973.81
893,1105,2,2025-03-31,152.04
894,1106,3,2023-07-02,112.08
895,1107,2,2024-06-17,542.58
896,1108,1,2023-01-19,1189.79
897,1109,3,2023-12-22,1811.68
898,1110,3,2025-05-07,951.78
899,1111,2,2025-06-20,609.02
900,1112,1,2023-12-11,506.43
901,1114,2,2025-04-30,1002.36
902,1115,1,2024-07-21,388.8
903,1116,1,2025-04-12,578.28
904,1118,2,2025-06-24,1496.34
905,1119,2,2023-10-03,886.29
906,1120,2,2023-01-05,178.08
907,1121,2,2024-05-04,141.04
908,1122,1,2024-10-16,83.23
909,1123,2,2024-06-27,1044.31
910,1124,2,2025-06-06,120.39
911,1127,1,2025-02-14,146.36
912,1128,2,2023-02-19,428.8
913,1130,2,2025-06-05,192.06
914,1131,2,2023-10-17,425.12
915,1132,1,2025-04-08,258.2
916,1133,2,2024-04-26,683.31
917,1135,1,2024-12-03,618.88
918,1136,3,2022-08-26,322.36
919,1137,1,2022-06-24,468.07
920,1138,1,2024-02-09,739.97
921,1139,1,2023-12-14,84.09
922,1140,2,2023-10-15,337.95
923,1141,1,2024-06-11,1352.62
924,1142,2,2025-06-07,853.94
925,1146,3,2024-12-25,192.96
926,1147,3,2025-04-16,278.25
927,1148,2,2024-12-04,459.48
928,1150,1,2025-03-03,1422.3
929,1151,1,2025-05-15,137.14
930,1152,1,2024-10-21,648.43
931,1153,2,2025-05-20,605.41
932,1154,2,2021-11-24,827.47
933,1155,2,2024-07-06,223.77
934,1156,3,2025-06-12,353.75
935,1157,1,2024-06-18,77.98
936,1158,2,2023-06-16,196.63
937,1159,2,2024-05-19,159.04
938,1160,1,2023-06-19,767.23
939,1161,3,2025-06-20,827.55
940,1162,2,2022-09-12,742.1
941,1163,3,2025-05-13,1029.02
942,1165,2,2023-04-21,91.33
943,1166,1,2025-06-11,52.3
944,1168,3,2023-10-11,613.47
945,1169,3,2025-05-04,428.76
946,1170,3,2025-03-24,650.45
947,1171,2,2025-01-28,813.59
948,1172,1,2022-11-06,1065.83
949,1173,3,2025-02-01,142.76
950,1175,2,2024-11-12,526.16
951,1176,1,2025-01-09,955.32
952,1178,1,2023-10-22,123.2
953,1181,3,2025-05-29,1761.31
954,1182,1,2022-11-02,170.76
955,1184,2,2023-07-27,232.8
956,1185,1,2023-03-19,977.22
957,1186,1,2025-05-11,1379.78
958,1187,2,2024-12-02,836.46
959,1189,3,2023-08-15,323.66
960,1190,3,2025-06-15,820.99
961,1191,1,2022-07-17,49.55
962,1192,2,2025-02-18,334.28
963,1193,1,2025-04-10,243.86
964,1194,3,2024-07-15,685.7
965,1195,1,2025-02-14,1273.05
966,1196,3,2024-11-24,772.67
967,1197,1,2022-09-02,345.1
968,1198,2,2024-10-04,1340.21
969,1201,1,2025-04-01,774.42
970,1202,3,2023-08-05,483.45
971,1203,3,2024-05-28,265.47
972,1204,1,2025-05-04,772.55
973,1205,2,2023-03-23,131.94
974,1206,3,2024-06-03,604.23
975,1207,3,2024-09-17,1112.31
976,1209,2,2024-04-26,259.44
977,1210,1,2025-02-11,1541.0
978,1211,1,2025-01-11,730.76
979,1212,1,2024-03-12,1640.46
980,1213,1,2023-04-14,596.6
981,1215,1,2025-01-19,1344.72
982,1216,2,2024-01-22,834.91
983,1217,2,2025-01-03,592.21
984,1218,2,2023-07-11,519.68
985,1219,2,2025-05-08,1046.78
986,1220,3,2025-04-16,281.04
987,1221,3,2024-09-02,123.75
988,1222,1,2023-08-06,396.65
989,1223,1,2025-01-21,578.03
990,1224,1,2025-02-07,728.14
991,1225,1,2022-04-30,525.32
992,1226,1,2024-10-01,1155.37
993,1227,2,2025-05-24,201.56
994,1228,1,2025-05-02,677.25
995,1229,3,2025-03-21,139.82
996,1230,2,2025-06-24,191.68
997,1231,3,2025-05-18,159.92
998,1232,1,2025-06-18,470.52
999,1233,3,2023-06-07,1101.31
1000,1234,1,2024-10-05,615.84
1001,1236,2,2023-06-07,993.97
1002,1237,2,2025-06-03,445.32
1003,1238,2,2024-01-18,136.86
1004,1239,1,2024-07-27,1427.05
1005,1242,2,2025-04-23,730.28
1006,1243,2,2025-03-18,632.3
1007,1244,3,2025-02-22,149.19
1008,1245,2,2025-02-17,444.5
1009,1246,2,2025-03-07,1384.37
1010,1249,1,2025-06-02,641.36
1011,1250,2,2024-05-11,123.35
1012,1251,1,2025-05-12,140.18
1013,1252,1,2023-03-01,125.8
1014,1253,2,2025-06-11,558.39
1015,1254,2,2025-04-29,561.42
1016,1255,1,2024-10-07,537.45
1017,1256,1,2023-03-19,90.03
1018,1257,1,2023-11-04,64.63
1019,1258,2,2025-05-07,25.4
1020,1260,1,2025-04-13,537.85
1021,1261,1,2025-05-27,533.6
1022,1262,3,2025-06-22,810.68
1023,1265,2,2025-04-27,477.1
1024,1266,2,2025-03-09,1297.16
1025,1267,1,2024-12-04,352.08
1026,1269,2,2025-04-16,1633.62
1027,1270,3,2023-08-08,230.6
1028,1271,2,2025-04-02,440.12
1029,1273,1,2024-07-07,181.78
1030,1274,2,2024-11-07,567.24
1031,1276,1,2024-12-04,496.36
1032,1277,1,2024-04-02,123.06
1033,1278,3,2025-03-19,1134.04
1034,1279,1,2023-10-28,59.52
1035,1280,3,2024-11-30,766.45
1036,1281,1,2024-11-09,832.41
1037,1282,3,2025-03-09,756.32
1038,1283,2,2024-07-02,96.88
1039,1284,2,2025-06-04,1289.09
1040,1287,3,2025-04-08,550.28
1041,1288,3,2025-01-01,871.24
1042,1289,3,2023-10-01,542.84
1043,1290,1,2024-08-13,325.85
1044,1291,3,2025-05-10,122.88
1045,1292,3,2025-02-23,951.94
1046,1293,3,2024-05-26,1130.71
1047,1294,1,2025-03-14,1279.2
1048,1295,3,2022-10-01,771.26
1049,1296,3,2024-09-24,299.86
1050,1298,1,2022-05-21,382.41
1051,1299,3,2025-02-04,884.41
1052,1300,3,2022-05-26,452.04
1053,1301,2,2025-01-02,154.22
1054,1302,1,2025-02-23,368.2
1055,1303,1,2025-04-15,265.9
1056,1304,3,2022-05-12,796.52
1057,1305,3,2023-01-01,1475.38
1058,1307,3,2023-08-07,297.55
1059,1308,1,2024-03-02,193.35
1060,1309,3,2025-06-07,424.95
1061,1310,2,2024-03-07,781.26
1062,1311,1,2024-04-11,269.2
1063,1312,3,2024-06-11,561.21
1064,1314,2,2025-06-14,36.84
1065,1315,2,2024-11-21,812.25
1066,1316,1,2024-07-24,1116.89
1067,1317,1,2023-11-04,246.9
1068,1319,3,2025-05-17,87.28
1069,1321,2,2025-01-01,151.95
1070,1322,1,2025-05-01,1266.64
1071,1323,3,2024-10-15,516.63
1072,1324,3,2024-06-19,658.13
1073,1325,1,2022-08-15,168.96
1074,1326,3,2024-11-09,444.64
1075,1327,2,2023-11-30,410.25
1076,1328,3,2024-10-27,964.61
1077,1329,1,2025-01-29,902.52
1078,1330,2,2025-04-19,739.63
1079,1331,3,2025-02-20,343.25
1080,1332,2,2025-02-04,855.78
1081,1333,1,2023-07-07,623.44
1082,1334,2,2024-08-21,485.97
1083,1335,1,2024-01-29,661.8
1084,1336,3,2025-06-25,640.52
1085,1337,2,2023-11-02,855.7
1086,1338,1,2025-01-31,855.08
1087,1339,3,2024-12-12,1381.38
1088,1340,3,2025-06-04,234.24
1089,1341,1,2024-08-26,335.28
1090,1342,1,2023-12-26,543.8
1091,1343,1,2024-03-25,533.29
1092,1344,1,2023-12-14,964.95
1093,1345,1,2024-02-03,1684.05
1094,1346,2,2023-08-12,1488.3
1095,1347,3,2022-08-18,527.45
1096,1348,3,2023-07-07,142.5
1097,1350,1,2024-10-26,1024.92
1098,1351,1,2025-05-29,1343.97
1099,1352,2,2025-03-01,233.1
1100,1353,2,2025-04-02,189.32
1101,1354,1,2025-05-08,1447.58
1102,1355,1,2024-08-11,778.56
1103,1356,2,2024-03-27,200.76
1104,1358,2,2025-03-12,1519.35
1105,1359,3,2025-02-01,422.4
1106,1360,1,2024-05-16,344.43
1107,1361,1,2024-06-21,353.77
1108,1362,1,2025-03-19,1834.4
1109,1364,2,2024-10-30,813.9
1110,1365,2,2023-11-17,685.2
1111,1366,3,2025-05-23,1081.57
1112,1367,2,2022-10-09,943.44
1113,1368,1,2024-03-18,862.9
1114,1369,1,2024-04-01,340.43
1115,1370,3,2024-10-18,1648.7
1116,1371,3,2023-10-27,266.4
1117,1372,1,2024-01-30,124.62
1118,1373,1,2024-07-31,722.4
1119,1374,3,2024-09-30,1838.18
1120,1375,3,2025-01-02,75.68
1121,1376,1,2025-04-12,1086.66
1122,1377,2,2025-04-24,1057.42
1123,1378,1,2024-09-17,865.01
1124,1379,3,2024-09-28,1409.89
1125,1380,2,2024-11-26,759.56
1126,1382,3,2025-02-18,926.38
1127,1383,1,2025-01-01,370.92
1128,1385,1,2024-07-29,734.69
1129,1386,1,2021-09-22,686.28
1130,1387,2,2023-12-20,106.2
1131,1388,1,2024-10-08,173.88
1132,1389,1,2023-11-12,145.22
1133,1390,1,2025-05-30,279.38
1134,1391,3,2023-12-10,467.75
1135,1392,2,2025-04-24,300.28
1136,1393,1,2023-12-21,627.07
1137,1394,2,2025-06-21,428.95
1138,1396,1,2023-06-03,137.28
1139,1398,2,2025-04-23,211.25
1140,1400,1,2022-10-10,121.27
1141,1401,3,2022-11-18,259.8
1142,1402,1,2024-01-12,1983.37
1143,1405,3,2025-05-21,358.4
1144,1406,2,2025-05-13,1085.55
1145,1407,2,2023-02-14,174.83
1146,1408,3,2025-01-07,465.38
1147,1409,3,2021-10-27,302.02
1148,1410,1,2024-11-18,291.36
1149,1411,2,2022-11-19,422.93
1150,1412,3,2024-12-20,453.56
1151,1413,2,2025-05-29,597.87
1152,1415,2,2022-11-12,661.77
1153,1416,3,2025-04-25,444.2
1154,1417,1,2025-02-11,157.95
1155,1418,2,2024-10-19,179.01
1156,1421,2,2023-03-15,757.35
1157,1422,1,2025-04-05,1604.87
1158,1423,2,2025-03-30,63.0
1159,1425,3,2025-06-23,406.4
1160,1427,2,2024-08-26,967.28
1161,1428,3,2024-04-09,581.0
1162,1429,2,2024-10-21,399.67
1163,1431,3,2024-03-22,399.47
1164,1433,3,2022-09-13,1041.48
1165,1434,3,2022-09-10,251.92
1166,1435,2,2023-05-07,319.06
1167,1436,2,2024-02-24,328.41
1168,1437,3,2023-04-24,998.38
1169,1439,1,2024-07-16,259.78
1170,1440,3,2025-03-11,319.24
1171,1441,1,2024-08-10,510.63
1172,1443,3,2023-02-06,252.39
1173,1444,3,2025-02-04,1378.12
1174,1445,1,2023-02-10,300.71
1175,1446,1,2025-03-21,286.28
1176,1449,2,2025-05-21,182.05
1177,1450,1,2025-06-24,746.32
1178,1451,2,2024-10-07,719.38
1179,1452,3,2023-07-15,1303.04
1180,1453,1,2022-09-01,2738.74
1181,1454,1,2024-09-27,1103.48
1182,1455,1,2025-04-27,790.33
1183,1456,2,2024-07-28,354.32
1184,1457,3,2025-04-02,315.82
1185,1458,1,2025-01-01,1542.96
1186,1459,1,2024-12-24,943.74
1187,1461,2,2025-05-31,125.67
1188,1462,2,2024-09-25,157.65
1189,1463,3,2023-06-19,1145.37
1190,1464,2,2022-11-25,582.84
1191,1465,2,2024-03-17,467.2
1192,1466,3,2024-12-21,56.01
1193,1467,1,2024-07-21,1134.87
1194,1468,1,2025-04-04,385.69
1195,1469,2,2025-04-20,1802.16
1196,1470,1,2022-11-07,1094.36
1197,1472,2,2024-09-05,1280.51
1198,1474,1,2023-05-16,300.64
1199,1475,2,2024-11-18,819.9
1200,1476,3,2025-04-01,125.45
1201,1477,1,2025-02-15,1014.82
1202,1478,1,2023-05-07,105.63
1203,1479,3,2023-05-26,2173.39
1204,1480,3,2024-10-12,313.16
1205,1481,2,2025-04-29,250.11
1206,1482,3,2025-05-27,373.58
1207,1483,3,2025-06-01,433.05
1208,1485,3,2024-08-06,404.7
1209,1486,1,2025-01-18,132.71
1210,1487,2,2025-02-25,835.4
1211,1488,2,2025-06-16,1167.95
1212,1489,2,2025-04-27,1231.6
1213,1490,3,2025-02-26,46.14
1214,1491,3,2022-09-18,1167.76
1215,1492,1,2025-04-13,175.7
1216,1494,2,2023-12-27,262.44
1217,1495,2,2025-06-04,459.45
1218,1496,2,2024-10-04,86.84
1219,1497,3,2025-06-16,154.24
1220,1499,3,2021-11-26,120.96
1221,1502,1,2023-04-26,886.44
1222,1503,3,2023-06-04,538.3
1223,1505,2,2025-01-29,62.09
1224,1506,3,2024-06-08,405.57
1225,1507,3,2022-08-23,477.47
1226,1508,3,2025-06-13,687.81
1227,1509,3,2025-05-31,2008.63
1228,1511,2,2024-08-17,1139.27
1229,1513,1,2025-03-07,616.72
1230,1514,2,2025-03-29,242.55
1231,1515,2,2025-01-22,324.92
1232,1516,2,2024-04-27,135.16
1233,1517,3,2023-05-23,1790.48
1234,1519,2,2023-12-16,1536.06
1235,1520,3,2025-02-02,636.51
1236,1522,1,2025-03-30,1402.69
1237,1523,1,2024-12-20,1337.3
1238,1524,1,2024-09-25,433.32
1239,1526,2,2023-12-01,323.66
1240,1528,3,2024-08-11,200.18
1241,1529,1,2024-10-14,1490.16
1242,1530,2,2025-06-24,737.09
1243,1531,2,2022-12-16,1421.78
1244,1533,2,2024-01-04,150.96
1245,1534,3,2025-02-15,2851.4
1246,1535,2,2025-04-23,512.06
1247,1536,2,2025-01-15,1209.84
1248,1537,3,2025-05-30,1158.38
1249,1539,3,2024-09-30,963.45
1250,1540,1,2024-06-20,790.96
1251,1541,2,2025-06-14,304.63
1252,1542,3,2025-01-03,1021.27
1253,1543,3,2024-04-05,683.18
1254,1544,1,2025-02-06,118.41
1255,1545,2,2022-06-28,999.02
1256,1547,3,2021-10-04,1003.56
1257,1548,2,2024-08-19,325.26
1258,1549,2,2024-02-24,1578.31
1259,1551,2,2024-05-18,310.85
1260,1552,2,2022-11-04,897.26
1261,1553,3,2024-11-28,995.19
1262,1554,3,2025-06-21,462.03
1263,1555,3,2024-01-31,1068.98
1264,1556,1,2023-07-11,478.28
1265,1557,2,2022-11-06,265.1
1266,1558,1,2024-08-26,358.77
1267,1559,3,2022-12-06,428.9
1268,1560,1,2025-01-24,423.78
1269,1561,2,2025-06-01,658.0
1270,1562,3,2024-04-23,663.08
1271,1563,3,2024-03-18,1393.13
1272,1564,2,2025-05-10,386.97
1273,1565,1,2025-01-06,71.45
1274,1567,2,2024-07-08,577.48
1275,1569,3,2025-05-11,1050.36
1276,1570,1,2024-10-08,528.59
1277,1571,2,2024-07-04,695.47
1278,1572,1,2023-10-06,359.16
1279,1573,2,2025-04-12,153.07
1280,1575,3,2023-10-10,699.93
1281,1576,2,2025-06-24,1432.18
1282,1577,1,2025-05-18,154.97
1283,1585,2,2025-03-18,179.24
1284,1589,2,2025-03-11,575.71
1285,1590,2,2025-05-28,1712.9
1286,1591,2,2023-06-24,689.66
1287,1592,2,2024-04-09,226.55
1288,1593,2,2025-02-05,143.63
1289,1594,3,2025-04-14,39.56
1290,1595,2,2021-10-19,640.85
1291,1596,3,2024-11-07,773.59
1292,1597,3,2024-05-23,448.8
1293,1599,1,2025-04-14,612.15
1294,1600,3,2025-03-11,823.11
1295,1601,1,2024-09-16,302.4
1296,1602,2,2024-12-16,897.85
1297,1603,2,2023-08-15,1116.81
1298,1604,2,2024-09-09,1069.22
1299,1605,3,2024-11-09,731.72
1300,1606,2,2025-01-02,1444.71
1301,1607,3,2025-05-20,949.12
1302,1608,2,2025-02-19,213.9
1303,1609,2,2024-03-18,263.28
1304,1610,3,2023-12-21,168.03
1305,1611,1,2025-06-18,238.69
1306,1612,3,2023-04-18,120.66
1307,1615,2,2023-05-05,1005.63
1308,1616,3,2024-07-12,325.82
1309,1617,2,2024-11-18,590.75
1310,1618,3,2023-08-31,643.5
1311,1621,3,2024-01-31,710.57
1312,1622,2,2023-06-23,323.0
1313,1623,2,2024-03-27,94.79
1314,1624,1,2023-09-08,370.2
1315,1626,1,2024-04-21,703.61
1316,1627,2,2024-03-01,1025.8
1317,1630,2,2023-01-28,738.49
1318,1631,3,2024-12-24,69.19
1319,1632,1,2025-01-20,496.1
1320,1633,3,2025-04-25,173.11
1321,1634,2,2025-02-07,1428.34
1322,1635,3,2025-03-26,350.54
1323,1636,3,2023-09-01,28.14
1324,1639,1,2025-04-15,888.4
1325,1640,2,2025-06-14,537.57
1326,1641,1,2025-05-30,530.71
1327,1642,2,2024-02-17,503.31
1328,1643,3,2024-11-15,693.3
1329,1644,2,2024-01-28,563.41
1330,1645,3,2022-12-20,1285.99
1331,1646,3,2025-01-31,452.41
1332,1647,3,2023-04-11,237.76
1333,1648,3,2024-02-14,879.97
1334,1649,2,2023-11-16,1293.16
1335,1651,2,2023-07-27,1202.4
1336,1653,3,2024-01-03,71.68
1337,1654,3,2023-09-20,1412.15
1338,1655,3,2024-04-13,897.94
1339,1656,3,2025-02-03,782.72
1340,1658,1,2025-06-25,631.24
1341,1659,1,2024-10-09,201.26
1342,1660,2,2025-01-20,184.1
1343,1661,2,2024-12-27,1157.55
1344,1662,3,2025-06-18,147.24
1345,1663,3,2025-05-25,80.42
1346,1665,1,2023-08-15,337.29
1347,1666,3,2024-06-24,117.64
1348,1667,3,2024-11-24,444.0
1349,1669,2,2022-07-18,283.28
1350,1670,2,2024-07-21,346.56
1351,1671,3,2023-01-19,543.56
1352,1673,1,2023-08-12,633.48
1353,1676,3,2022-08-05,218.31
1354,1678,1,2025-05-05,1164.98
1355,1679,2,2024-11-07,247.08
1356,1680,1,2024-01-12,1608.54
1357,1682,3,2023-11-07,287.96
1358,1684,1,2023-12-08,816.9
1359,1685,1,2025-03-16,531.16
1360,1686,3,2025-01-05,795.82
1361,1687,3,2024-12-24,82.48
1362,1688,2,2024-07-11,1075.02
1363,1689,2,2025-04-03,528.17
1364,1691,2,2024-02-09,672.51
1365,1692,1,2024-09-22,583.26
1366,1693,3,2025-02-08,879.67
1367,1694,2,2023-05-01,886.24
1368,1696,1,2022-11-06,229.14
1369,1697,1,2023-07-16,2266.22
1370,1698,2,2023-02-15,1257.73
1371,1700,2,2024-09-20,589.96
1372,1703,1,2024-03-13,875.57
1373,1704,2,2024-10-07,2002.84
1374,1706,3,2024-05-12,64.17
1375,1708,2,2025-05-26,254.18
1376,1710,1,2024-10-03,891.11
1377,1711,2,2023-12-07,1055.28
1378,1712,1,2024-06-29,470.4
1379,1714,2,2025-02-27,549.64
1380,1715,1,2025-06-16,332.86
1381,1716,1,2023-10-09,1078.34
1382,1717,1,2025-06-03,471.21
1383,1719,2,2023-03-10,1285.98
1384,1720,3,2023-08-27,58.4
1385,1721,3,2023-11-25,44.18
1386,1722,2,2024-03-09,692.5
1387,1723,3,2025-02-18,685.17
1388,1724,1,2024-07-14,467.74
1389,1725,1,2025-04-15,93.9
1390,1727,3,2024-08-30,1656.8
1391,1728,1,2025-03-25,578.0
1392,1729,2,2025-04-27,555.68
1393,1731,3,2025-04-11,966.73
1394,1732,2,2025-06-13,469.64
1395,1733,1,2021-10-29,1132.98
1396,1735,1,2024-07-24,144.3
1397,1737,3,2025-04-26,309.72
1398,1738,2,2023-05-04,155.56
1399,1739,3,2024-12-10,1445.02
1400,1740,3,2025-06-12,767.63
1401,1741,3,2021-12-25,1301.26
1402,1742,3,2025-05-19,476.82
1403,1743,1,2024-01-10,1275.44
1404,1744,2,2025-04-16,1009.69
1405,1745,3,2024-10-15,1165.06
1406,1746,1,2023-08-08,447.96
1407,1748,2,2025-03-13,166.85
1408,1749,1,2024-08-15,197.0
1409,1750,1,2024-10-29,104.56
1410,1751,2,2024-04-15,459.52
1411,1752,2,2024-10-21,1003.1
1412,1753,3,2024-04-09,1302.48
1413,1754,3,2023-07-10,865.91
1414,1755,1,2024-10-02,566.0
1415,1756,1,2023-12-04,2531.07
1416,1757,3,2025-05-21,243.11
1417,1759,2,2024-03-29,1134.79
1418,1760,1,2023-04-15,187.5
1419,1761,2,2024-10-12,546.54
1420,1763,1,2025-04-03,1071.0
1421,1764,3,2024-10-06,1359.36
1422,1765,3,2022-05-07,1173.86
1423,1766,3,2024-08-17,1382.5
1424,1768,2,2025-03-05,206.12
1425,1769,2,2025-03-22,1011.04
1426,1770,1,2025-06-01,930.4
1427,1771,2,2025-04-02,277.79
1428,1772,2,2024-05-10,169.77
1429,1773,3,2023-05-28,527.4
1430,1774,3,2023-01-30,1354.28
1431,1775,2,2025-06-21,560.13
1432,1776,1,2025-04-05,721.35
1433,1778,1,2022-07-31,282.68
1434,1779,1,2024-08-10,834.6
1435,1780,1,2025-05-02,811.12
1436,1781,3,2025-02-07,941.8
1437,1782,2,2025-06-11,709.28
1438,1783,1,2025-03-13,1012.02
1439,1784,3,2024-06-13,534.63
1440,1786,3,2024-03-17,150.21
1441,1787,2,2025-01-17,1207.18
1442,1788,3,2022-08-15,208.47
1443,1789,2,2025-06-09,561.8
1444,1790,1,2024-07-25,694.4
1445,1791,2,2022-02-25,139.52
1446,1792,3,2024-08-22,388.71
1447,1793,2,2024-12-27,463.0
1448,1794,3,2025-02-27,772.3
1449,1795,1,2023-09-24,674.04
1450,1796,1,2024-12-15,217.74
1451,1797,1,2022-11-28,109.4
1452,1798,2,2025-04-12,758.4
1453,1799,3,2024-04-02,861.99
1454,1800,1,2025-02-25,825.67
1455,1802,1,2023-10-12,1769.67
1456,1803,2,2024-12-04,279.43
1457,1805,1,2023-11-10,952.16
1458,1806,3,2024-09-07,654.24
1459,1807,1,2024-01-08,425.4
1460,1808,3,2022-11-11,707.49
1461,1809,3,2025-04-03,270.6
1462,1810,3,2025-05-30,799.4
1463,1811,3,2025-02-09,287.94
1464,1812,1,2022-12-04,1205.11
1465,1813,2,2025-01-26,1351.76
1466,1814,2,2023-08-11,988.89
1467,1816,1,2025-01-17,1406.25
1468,1817,3,2024-12-21,2065.7
1469,1818,3,2025-03-17,845.3
1470,1819,3,2023-03-05,651.37
1471,1820,3,2025-04-15,765.29
1472,1821,3,2022-06-10,407.61
1473,1822,2,2024-12-02,296.3
1474,1823,1,2025-02-21,101.31
1475,1824,1,2025-06-21,515.7
1476,1826,3,2022-07-26,276.8
1477,1827,1,2024-10-09,71.39
1478,1828,1,2024-12-03,671.42
1479,1829,1,2025-01-25,823.88
1480,1830,2,2025-06-21,397.92
1481,1831,3,2023-08-15,153.82
1482,1832,1,2025-05-16,1576.88
1483,1835,1,2024-05-26,516.31
1484,1836,3,2022-08-03,640.2
1485,1837,3,2024-08-06,426.35
1486,1838,1,2023-07-03,1238.25
1487,1840,1,2025-01-27,130.5
1488,1841,2,2025-06-09,1010.78
1489,1842,1,2025-06-07,702.43
1490,1843,1,2025-03-08,390.93
1491,1844,2,2024-04-21,483.12
1492,1845,1,2024-10-25,277.71
1493,1846,3,2023-10-27,622.89
1494,1847,2,2023-10-23,321.36
1495,1848,1,2024-04-11,349.54
1496,1849,3,2024-11-18,262.32
1497,1850,2,2024-09-27,634.5
1498,1851,3,2023-06-08,1827.66
1499,1852,2,2024-10-20,115.64
1500,1853,2,2023-02-12,717.0
1501,1854,2,2025-03-21,326.93
1502,1855,1,2025-02-08,304.44
1503,1856,2,2025-04-14,1199.08
1504,1857,2,2025-06-16,1098.83
1505,1860,3,2025-01-05,721.4
1506,1862,2,2023-10-29,700.54
1507,1863,3,2022-10-06,82.2
1508,1864,3,2025-02-24,517.81
1509,1865,3,2025-05-26,525.25
1510,1866,3,2024-09-10,1221.37
1511,1867,3,2025-01-28,636.6
1512,1868,2,2024-04-23,513.41
1513,1869,2,2025-03-18,575.72
1514,1870,3,2025-06-23,771.66
1515,1871,1,2024-02-12,1973.29
1516,1872,2,2024-08-22,763.01
1517,1873,1,2024-08-24,914.05
1518,1875,1,2024-05-21,1063.68
1519,1876,1,2024-02-04,668.71
1520,1878,2,2025-04-13,1219.36
1521,1879,2,2024-08-03,1473.65
1522,1881,1,2024-07-15,89.16
1523,1882,1,2024-06-01,58.53
1524,1883,3,2023-05-18,1767.55
1525,1884,2,2024-11-09,229.54
1526,1886,1,2024-11-18,464.69
1527,1887,3,2023-09-03,214.36
1528,1888,3,2024-03-25,313.43
1529,1889,3,2023-01-07,333.12
1530,1890,1,2025-02-10,352.6
1531,1891,2,2024-04-07,862.84
1532,1892,2,2025-05-01,354.43
1533,1893,2,2025-02-03,271.25
1534,1894,3,2024-04-12,1826.22
1535,1895,2,2024-03-14,213.3
1536,1896,1,2024-09-09,934.67
1537,1897,2,2025-04-30,743.45
1538,1898,3,2025-05-04,608.9
1539,1899,3,2025-03-26,510.0
1540,1900,3,2024-04-27,1379.44
1541,1901,3,2024-08-08,242.97
1542,1902,1,2024-10-29,388.65
1543,1903,1,2024-04-16,499.65
1544,1904,3,2025-06-13,619.33
1545,1905,3,2023-06-03,1184.53
1546,1906,1,2024-11-24,852.22
