cod_pedido,cod_cliente,data_pedido,status
824,6066,2023-09-08,Pago
825,19713,2022-12-28,Pago
826,5087,2024-02-27,Pendente
827,4402,2024-07-31,Pendente
828,12918,2023-06-02,Pago
829,8576,2023-07-19,Pendente
830,11689,2023-03-13,Cancelado
831,14635,2022-02-03,Cancelado
832,3114,2022-02-05,Pendente
833,20755,2024-08-11,Cancelado
834,24343,2023-02-22,Cancelado
835,854,2022-01-17,Pago
836,3073,2022-10-08,Pendente
837,7454,2023-03-17,Pago
838,7037,2022-02-26,Pendente
839,4674,2024-10-07,Pago
840,20083,2022-12-11,Cancelado
841,5175,2022-01-19,Pago
842,20391,2022-04-21,Pago
843,17196,2024-03-24,Pago
844,3867,2022-10-11,Cancelado
845,699,2024-05-15,Pago
846,11555,2024-09-29,Pago
847,9604,2022-10-07,Pago
848,23579,2024-06-30,Cancelado
849,14001,2023-07-02,Pago
850,19935,2022-02-08,Cancelado
851,17573,2025-06-05,Pendente
852,9014,2024-09-18,Pendente
853,7598,2024-09-24,Cancelado
854,8492,2024-01-06,Cancelado
855,17672,2022-08-07,Pendente
856,3099,2024-06-15,Cancelado
857,8582,2023-04-29,Pendente
858,11482,2021-10-22,Cancelado
859,12480,2025-02-14,Cancelado
860,9874,2021-11-19,Pago
861,8648,2022-08-04,Pendente
862,9930,2024-02-26,Pago
863,22125,2024-04-28,Cancelado
864,11639,2023-01-06,Pago
865,14106,2021-12-18,Pendente
866,19450,2022-03-22,Cancelado
867,6087,2022-01-16,Cancelado
868,15692,2025-04-19,Pendente
869,20489,2023-03-02,Pago
870,9785,2024-11-08,Cancelado
871,24185,2021-07-19,Pendente
872,7811,2023-04-24,Pago
873,18306,2024-08-11,Pago
874,20499,2025-05-02,Pendente
875,16234,2025-06-21,Cancelado
876,4570,2024-05-30,Pago
877,23296,2023-10-25,Pendente
878,2832,2021-07-18,Cancelado
879,3602,2024-11-05,Cancelado
880,13115,2023-04-20,Pendente
881,20663,2024-01-06,Cancelado
882,4108,2024-01-08,Pendente
883,21436,2025-06-17,Pendente
884,5459,2023-06-09,Pago
885,2139,2024-05-14,Cancelado
886,24810,2023-10-01,Cancelado
887,21768,2021-07-15,Cancelado
888,12001,2024-03-26,Cancelado
889,1641,2022-01-28,Pago
890,3573,2021-10-24,Pago
891,7857,2024-09-11,Pago
892,20258,2025-02-13,Cancelado
893,2866,2024-01-27,Pendente
894,18636,2021-07-07,Pago
895,14040,2022-04-25,Cancelado
896,12257,2025-01-21,Pago
897,2082,2022-03-02,Cancelado
898,11388,2021-07-04,Pendente
899,1240,2023-05-12,Cancelado
900,16660,2022-01-05,Cancelado
901,22044,2022-12-22,Pago
902,1670,2023-05-24,Pago
903,24338,2021-07-20,Cancelado
904,13166,2023-12-24,Pendente
905,19654,2024-08-18,Cancelado
906,19453,2024-01-23,Pago
907,22861,2022-11-25,Cancelado
908,16953,2021-11-07,Cancelado
909,21062,2025-01-30,Pendente
910,10361,2022-08-14,Cancelado
911,24813,2024-07-02,Cancelado
912,955,2023-06-03,Pendente
913,11679,2024-12-06,Pendente
914,15077,2024-03-27,Pago
915,21574,2023-07-10,Cancelado
916,7620,2025-05-09,Cancelado
917,10945,2024-10-13,Pendente
918,22712,2021-08-02,Pendente
919,18591,2021-12-17,Pago
920,4906,2022-04-09,Cancelado
921,5993,2021-08-23,Pendente
922,19629,2023-01-30,Cancelado
923,20057,2021-11-12,Cancelado
924,3367,2024-12-14,Pago
925,8442,2022-05-27,Cancelado
926,21083,2023-04-24,Pendente
927,16797,2024-10-28,Cancelado
928,2468,2025-04-24,Pago
929,17548,2021-10-02,Pago
930,16929,2024-05-13,Cancelado
931,9560,2023-10-27,Pago
932,2556,2022-03-19,Pendente
933,15647,2024-07-25,Pendente
934,10230,2023-02-04,Pendente
935,7775,2022-08-02,Pago
936,2983,2025-03-20,Pendente
937,12493,2022-09-04,Pago
938,6199,2023-10-30,Pendente
939,18698,2022-10-11,Pago
940,16498,2022-04-04,Pago
941,22181,2022-01-21,Pendente
942,11981,2022-01-20,Pendente
943,15418,2023-07-14,Cancelado
944,4018,2022-03-26,Pago
945,14879,2022-05-23,Pendente
946,20553,2023-08-10,Cancelado
947,9305,2023-12-06,Pendente
948,13914,2022-12-09,Cancelado
949,22427,2022-07-11,Pendente
950,3480,2024-05-03,Cancelado
951,3499,2023-06-01,Pago
952,23759,2025-04-03,Pago
953,9540,2025-03-31,Pago
954,6303,2025-04-04,Pendente
955,12725,2022-07-06,Cancelado
956,20372,2023-08-11,Cancelado
957,17577,2025-03-17,Pago
958,21305,2022-01-26,Pendente
959,7343,2022-08-23,Pago
960,18214,2023-06-01,Cancelado
961,11391,2024-12-12,Pendente
962,854,2022-01-03,Pendente
963,7140,2021-12-09,Pendente
964,6351,2022-02-02,Pendente
965,4263,2025-05-12,Cancelado
966,11474,2025-04-08,Cancelado
967,10499,2024-12-07,Cancelado
968,14989,2024-02-18,Cancelado
969,2285,2025-01-19,Pendente
970,11855,2022-04-25,Pago
971,14284,2022-05-04,Pago
972,5046,2024-12-04,Pendente
973,3809,2025-02-10,Pago
974,19973,2023-12-28,Cancelado
975,8551,2023-11-21,Pago
976,20102,2025-05-14,Pago
977,9998,2023-03-15,Pendente
978,1478,2025-01-25,Pago
979,10827,2024-02-07,Pago
980,20139,2022-12-26,Cancelado
981,23286,2024-03-26,Cancelado
982,16864,2023-06-20,Pendente
983,14870,2024-03-06,Cancelado
984,5452,2025-01-27,Pendente
985,8078,2022-01-01,Pendente
986,22580,2022-01-21,Pago
987,10029,2024-02-14,Pendente
988,6998,2024-10-17,Pago
989,14766,2022-12-11,Pendente
990,13426,2023-09-20,Cancelado
991,18126,2022-02-18,Cancelado
992,13672,2021-08-21,Pago
993,7955,2023-10-19,Cancelado
994,17648,2022-08-16,Pago
995,2583,2022-12-26,Pago
996,13719,2024-03-20,Cancelado
997,6516,2022-06-18,Pendente
998,11072,2023-03-27,Cancelado
999,7684,2023-09-25,Pendente
1000,5767,2022-11-16,Pago
1001,15630,2023-06-14,Cancelado
1002,24123,2024-06-27,Cancelado
1003,11493,2022-04-24,Pendente
1004,17018,2024-03-20,Pendente
1005,21867,2022-07-05,Pago
1006,18614,2021-08-18,Pago
1007,11309,2023-04-26,Pago
1008,4068,2022-08-30,Pago
1009,12149,2024-12-20,Pendente
1010,3151,2025-06-08,Pago
1011,14428,2024-01-17,Pendente
1012,12225,2024-03-11,Pago
1013,22319,2022-09-26,Pendente
1014,20443,2024-11-23,Cancelado
1015,12567,2022-06-23,Cancelado
1016,17483,2024-01-25,Pago
1017,21186,2022-01-26,Pendente
1018,5714,2024-03-06,Cancelado
1019,7030,2022-05-27,Pago
1020,20951,2024-03-18,Cancelado
1021,24558,2023-12-14,Pendente
1022,5175,2024-05-08,Pendente
1023,964,2025-05-11,Pendente
1024,20823,2022-01-01,Pago
1025,17234,2023-01-14,Cancelado
1026,11687,2021-12-09,Pago
1027,7578,2025-04-05,Pendente
1028,23054,2024-06-27,Pago
1029,1187,2024-07-21,Pago
1030,6946,2024-05-24,Cancelado
1031,23531,2022-12-28,Pago
1032,5891,2023-09-25,Pago
1033,17345,2023-10-11,Cancelado
1034,20731,2024-10-17,Pendente
1035,18251,2024-02-12,Cancelado
1036,11724,2021-11-10,Cancelado
1037,15061,2022-07-05,Pago
1038,15033,2025-01-15,Cancelado
1039,22897,2024-02-11,Cancelado
1040,14484,2022-04-22,Cancelado
1041,6671,2024-02-12,Pendente
1042,12906,2023-03-01,Pendente
1043,19280,2022-05-30,Pendente
1044,13345,2024-06-03,Pendente
1045,7347,2023-11-19,Cancelado
1046,2031,2024-03-23,Cancelado
1047,3256,2023-07-28,Pendente
1048,9811,2022-01-11,Pago
1049,10085,2023-09-04,Cancelado
1050,2176,2021-09-02,Cancelado
1051,21247,2024-05-27,Pendente
1052,24596,2021-11-02,Pago
1053,7096,2022-10-22,Pago
1054,24592,2025-01-10,Pendente
1055,15657,2023-04-26,Cancelado
1056,2925,2022-05-20,Pendente
1057,24407,2022-07-18,Pago
1058,4171,2021-07-25,Pendente
1059,19987,2023-05-17,Pendente
1060,4906,2025-01-08,Pendente
1061,1168,2024-01-27,Pago
1062,5064,2021-12-13,Cancelado
1063,7101,2021-07-27,Pago
1064,17189,2022-03-23,Cancelado
1065,22669,2025-05-15,Cancelado
1066,18579,2023-12-26,Pago
1067,10594,2023-07-28,Pendente
1068,2301,2023-12-03,Pendente
1069,313,2022-11-16,Pendente
1070,5289,2023-10-12,Cancelado
1071,10035,2021-08-09,Pago
1072,15115,2023-10-23,Pendente
1073,20204,2021-07-18,Cancelado
1074,9213,2025-06-04,Pago
1075,5176,2025-05-21,Pago
1076,4726,2022-04-08,Pendente
1077,8350,2021-08-30,Pago
1078,10505,2022-02-25,Pendente
1079,4153,2024-12-20,Pendente
1080,23258,2023-06-20,Pago
1081,24624,2024-12-03,Pago
1082,10267,2024-07-04,Cancelado
1083,18786,2022-11-19,Cancelado
1084,24332,2022-03-06,Cancelado
1085,13896,2022-10-25,Cancelado
1086,24365,2022-08-21,Pago
1087,1874,2024-08-27,Cancelado
1088,9486,2024-01-09,Pago
1089,23554,2021-07-28,Pago
1090,6842,2022-04-06,Pago
1091,9270,2022-10-09,Cancelado
1092,4479,2023-12-07,Pendente
1093,11670,2022-12-26,Pago
1094,12365,2022-09-18,Cancelado
1095,15836,2025-02-13,Pendente
1096,24252,2024-06-01,Pendente
1097,24155,2025-06-18,Pago
1098,8492,2023-06-24,Cancelado
1099,19706,2023-01-26,Pago
1100,7028,2021-10-10,Pendente
1101,13764,2022-09-05,Cancelado
1102,17338,2021-10-04,Cancelado
1103,9418,2023-10-23,Pago
1104,8755,2023-02-02,Cancelado
1105,10321,2022-03-16,Pendente
1106,3386,2022-01-09,Pago
1107,5584,2023-10-01,Pendente
1108,8780,2022-02-26,Pendente
1109,7096,2023-01-23,Pendente
1110,11662,2025-05-07,Pendente
1111,24344,2024-09-04,Cancelado
1112,5358,2023-11-08,Pendente
1113,23125,2022-07-11,Pendente
1114,13921,2025-01-24,Pendente
1115,10548,2024-05-17,Cancelado
1116,21331,2022-01-12,Pendente
1117,12262,2023-02-16,Pendente
1118,22866,2024-10-08,Pendente
1119,22262,2023-04-26,Pago
1120,20060,2022-08-11,Cancelado
1121,1553,2022-03-26,Pago
1122,12711,2024-02-18,Cancelado
1123,21099,2023-12-18,Pendente
1124,2538,2021-10-21,Pendente
1125,19569,2021-12-03,Cancelado
1126,2522,2021-08-19,Pendente
1127,13067,2023-11-09,Pendente
1128,18585,2023-01-31,Pendente
1129,19132,2022-06-25,Pago
1130,15465,2025-01-16,Cancelado
1131,13457,2023-07-17,Pago
1132,8202,2023-07-01,Pendente
1133,24625,2022-12-18,Pendente
1134,8428,2023-04-03,Pendente
1135,2910,2024-05-22,Pendente
1136,24034,2021-11-13,Cancelado
1137,19565,2021-12-14,Pago
1138,20643,2023-12-27,Pendente
1139,139,2021-12-25,Pago
1140,6646,2022-04-29,Cancelado
1141,104,2024-01-02,Cancelado
1142,22498,2025-05-29,Cancelado
1143,7569,2025-05-07,Pago
1144,3238,2022-01-07,Cancelado
1145,9112,2023-12-27,Pago
1146,14032,2022-11-18,Cancelado
1147,3113,2024-12-04,Cancelado
1148,16463,2022-09-11,Pago
1149,16922,2025-05-05,Pendente
1150,903,2023-08-02,Pendente
1151,1149,2025-05-05,Pago
1152,21011,2022-08-11,Cancelado
1153,22607,2025-04-20,Pago
1154,11466,2021-10-23,Pendente
1155,2434,2023-08-03,Pago
1156,10392,2024-03-31,Pago
1157,4732,2023-08-10,Cancelado
1158,3440,2021-11-30,Cancelado
1159,10957,2024-04-22,Pago
1160,6853,2023-01-03,Pendente
1161,12453,2025-06-19,Cancelado
1162,100,2021-09-27,Pendente
1163,7483,2021-11-26,Pendente
1164,24123,2023-07-08,Cancelado
1165,3347,2022-05-29,Pago
1166,24589,2023-06-04,Pendente
1167,5711,2023-05-04,Pendente
1168,14249,2022-07-27,Pago
1169,5911,2025-03-02,Pago
1170,14705,2025-03-15,Pago
1171,9920,2023-11-28,Pago
1172,11805,2022-10-27,Pago
1173,17791,2023-07-26,Pendente
1174,22771,2022-07-15,Cancelado
1175,19783,2023-02-23,Pendente
1176,7322,2024-12-01,Cancelado
1177,2083,2024-07-18,Pago
1178,7286,2021-10-09,Cancelado
1179,5383,2023-11-01,Pendente
1180,13777,2023-03-20,Pendente
1181,10595,2025-04-02,Pago
1182,24035,2022-08-16,Cancelado
1183,19854,2022-01-15,Cancelado
1184,1751,2022-03-20,Pago
1185,17446,2022-08-29,Pago
1186,12745,2025-03-20,Pendente
1187,11824,2022-11-20,Pago
1188,24258,2024-11-07,Pago
1189,5705,2021-08-15,Pago
1190,6951,2024-12-07,Pago
1191,12110,2022-02-05,Pago
1192,684,2024-11-30,Pendente
1193,19265,2025-03-18,Cancelado
1194,22803,2023-05-29,Pago
1195,336,2023-09-08,Pago
1196,2726,2022-06-23,Pago
1197,8486,2021-12-12,Cancelado
1198,14659,2023-08-20,Cancelado
1199,7473,2022-11-23,Pendente
1200,16388,2024-07-26,Pendente
1201,3446,2024-02-18,Pendente
1202,7678,2022-08-13,Cancelado
1203,14283,2021-10-17,Cancelado
1204,3205,2025-02-13,Pago
1205,4230,2021-12-04,Pendente
1206,11532,2022-12-16,Cancelado
1207,21540,2022-12-01,Pendente
1208,24680,2022-11-27,Pago
1209,23562,2023-07-03,Cancelado
1210,22747,2024-12-29,Cancelado
1211,21341,2024-12-06,Cancelado
1212,5140,2024-03-03,Pendente
1213,3515,2021-10-04,Pago
1214,4858,2024-04-02,Pago
1215,12078,2023-11-14,Pendente
1216,2666,2023-01-26,Cancelado
1217,18132,2024-10-20,Cancelado
1218,11602,2022-05-07,Cancelado
1219,2829,2024-07-20,Cancelado
1220,11455,2025-01-27,Pendente
1221,4374,2023-02-04,Cancelado
1222,12572,2023-04-17,Pago
1223,10079,2023-07-17,Pago
1224,1327,2023-08-13,Pago
1225,22167,2022-04-23,Pendente
1226,24854,2024-02-26,Pago
1227,11739,2024-10-09,Pago
1228,21722,2021-08-28,Pendente
1229,24699,2024-12-12,Pendente
1230,18931,2025-06-14,Pago
1231,17340,2025-05-06,Pendente
1232,13589,2025-06-07,Pendente
1233,6428,2021-07-18,Cancelado
1234,18673,2022-01-23,Pago
1235,8275,2023-11-29,Pendente
1236,16371,2022-08-01,Pago
1237,23290,2025-02-20,Pago
1238,8513,2021-07-01,Cancelado
1239,4191,2023-02-21,Pago
1240,16838,2025-06-22,Pago
1241,6639,2023-05-11,Pago
1242,1543,2023-12-07,Pendente
1243,696,2024-11-07,Cancelado
1244,17100,2024-07-09,Pendente
1245,9673,2021-12-16,Cancelado
1246,5421,2024-11-05,Cancelado
1247,20556,2024-01-13,Pago
1248,4893,2021-12-25,Pago
1249,19926,2023-07-05,Pendente
1250,21882,2023-09-29,Pendente
1251,11663,2025-03-01,Pendente
1252,2290,2021-09-25,Pendente
1253,5350,2023-04-24,Pago
1254,996,2025-03-06,Cancelado
1255,6864,2024-08-16,Cancelado
1256,16377,2022-07-24,Cancelado
1257,180,2021-08-30,Pago
1258,15419,2024-10-01,Pendente
1259,5443,2025-02-05,Cancelado
1260,4899,2025-02-01,Pago
1261,18615,2023-10-29,Pago
1262,4246,2023-05-28,Cancelado
1263,2108,2022-12-27,Pago
1264,13481,2022-02-06,Pago
1265,7306,2024-12-04,Cancelado
1266,2148,2024-12-10,Cancelado
1267,7304,2024-08-28,Cancelado
1268,9937,2025-03-12,Pago
1269,839,2023-07-03,Pendente
1270,18970,2023-06-17,Pago
1271,7197,2023-09-08,Cancelado
1272,2485,2024-06-12,Pago
1273,12843,2024-02-24,Pendente
1274,9581,2024-01-08,Pendente
1275,23039,2025-04-11,Pago
1276,20234,2023-02-09,Cancelado
1277,9566,2023-11-18,Pendente
1278,15419,2024-01-20,Cancelado
1279,7252,2022-09-30,Pago
1280,14257,2023-04-10,Pago
1281,16640,2021-08-03,Pendente
1282,23909,2024-09-23,Cancelado
1283,13466,2024-01-24,Cancelado
1284,14731,2025-06-01,Pago
1285,24329,2025-04-12,Pendente
1286,24747,2023-06-18,Pago
1287,7412,2025-04-06,Pendente
1288,11676,2022-04-06,Pago
1289,9486,2023-07-31,Pago
1290,9787,2024-02-12,Pendente
1291,9356,2024-12-04,Pago
1292,21666,2025-01-29,Pago
1293,24379,2022-11-26,Pendente
1294,11133,2022-09-08,Cancelado
1295,9663,2022-06-26,Pendente
1296,5737,2023-09-01,Pago
1297,4474,2024-10-04,Pendente
1298,14936,2022-03-27,Cancelado
1299,7644,2024-07-26,Pendente
1300,2667,2021-08-11,Pago
1301,18488,2022-07-04,Cancelado
1302,12603,2025-02-03,Pendente
1303,19389,2024-11-24,Pago
1304,23583,2021-08-09,Pago
1305,9903,2022-07-07,Pendente
1306,19602,2025-04-10,Pago
1307,12089,2022-01-10,Pago
1308,4738,2024-02-22,Cancelado
1309,22490,2025-01-10,Pago
1310,14237,2023-03-22,Cancelado
1311,10405,2022-11-09,Pendente
1312,4793,2023-07-15,Pago
1313,8886,2023-08-15,Pendente
1314,12736,2025-05-10,Pendente
1315,22023,2024-08-31,Cancelado
1316,22699,2024-05-15,Pendente
1317,10296,2022-04-07,Cancelado
1318,6023,2023-06-22,Pago
1319,9502,2025-04-22,Cancelado
1320,12860,2023-11-19,Pago
1321,9210,2024-09-08,Pago
1322,14406,2024-11-04,Cancelado
1323,14397,2024-01-31,Pago
1324,6988,2022-10-21,Pendente
1325,19735,2021-07-23,Pendente
1326,12969,2022-11-26,Pago
1327,23208,2022-05-31,Pago
1328,12971,2024-02-16,Pago
1329,13323,2023-02-18,Cancelado
1330,12256,2025-03-06,Pendente
1331,14554,2023-11-20,Pago
1332,23179,2023-12-25,Cancelado
1333,8503,2022-06-03,Pendente
1334,10396,2022-01-01,Pendente
1335,4599,2023-11-07,Cancelado
1336,16755,2025-06-16,Pago
1337,16386,2023-09-13,Cancelado
1338,2644,2023-11-03,Cancelado
1339,11515,2023-03-15,Cancelado
1340,21419,2025-05-28,Pendente
1341,6770,2022-05-31,Cancelado
1342,17210,2021-10-12,Pago
1343,21491,2024-02-27,Cancelado
1344,17367,2021-10-11,Pendente
1345,1374,2022-05-08,Cancelado
1346,13156,2023-04-19,Pago
1347,13218,2021-12-10,Pendente
1348,7881,2021-10-12,Pendente
1349,5337,2024-08-18,Pago
1350,2915,2022-07-29,Cancelado
1351,2025,2025-04-09,Cancelado
1352,10050,2022-06-30,Pago
1353,8819,2024-02-22,Pendente
1354,17657,2024-04-19,Pago
1355,15216,2023-10-22,Cancelado
1356,18633,2022-09-19,Pago
1357,6981,2022-09-18,Pendente
1358,1481,2025-01-18,Pendente
1359,20568,2024-10-28,Pendente
1360,22227,2022-12-03,Pago
1361,12320,2021-11-23,Cancelado
1362,24679,2024-03-07,Cancelado
1363,19305,2022-09-17,Pendente
1364,11055,2023-03-21,Pendente
1365,10143,2022-07-19,Pendente
1366,19923,2023-08-15,Cancelado
1367,1289,2022-02-26,Pendente
1368,3033,2023-06-08,Cancelado
1369,17866,2023-12-06,Cancelado
1370,18112,2024-04-10,Pendente
1371,22826,2023-02-19,Cancelado
1372,10384,2023-09-12,Pago
1373,14296,2023-06-17,Pendente
1374,337,2024-01-14,Pendente
1375,24150,2024-01-02,Pendente
1376,6956,2025-02-24,Pago
1377,2468,2024-12-30,Pendente
1378,11790,2022-09-01,Pago
1379,4831,2024-09-07,Pendente
1380,10076,2024-10-27,Cancelado
1381,9309,2022-12-28,Pendente
1382,1843,2024-08-03,Cancelado
1383,24240,2022-12-04,Pago
1384,5147,2023-12-12,Pago
1385,19729,2023-11-16,Cancelado
1386,1417,2021-08-19,Cancelado
1387,18905,2022-11-29,Pendente
1388,3631,2024-08-25,Cancelado
1389,14215,2022-12-01,Pendente
1390,21942,2025-05-09,Pendente
1391,12483,2023-11-22,Pago
1392,16166,2024-11-11,Pendente
1393,14984,2023-07-29,Pendente
1394,6271,2024-12-20,Pendente
1395,18088,2024-12-12,Pago
1396,4335,2022-11-09,Cancelado
1397,9522,2023-09-23,Cancelado
1398,9868,2025-02-26,Cancelado
1399,3049,2022-08-25,Cancelado
1400,18799,2022-01-06,Pago
1401,13893,2022-10-16,Cancelado
1402,7330,2023-03-27,Pago
1403,16507,2023-11-05,Pago
1404,11143,2023-02-14,Pago
1405,4814,2025-01-13,Pago
1406,2331,2024-07-19,Cancelado
1407,15852,2022-02-20,Cancelado
1408,6649,2024-10-04,Pendente
1409,9142,2021-08-19,Pago
1410,6074,2024-10-17,Pago
1411,15265,2022-02-28,Pendente
1412,24747,2024-08-25,Pendente
1413,8218,2024-06-29,Pendente
1414,14121,2023-04-20,Pendente
1415,23998,2021-12-23,Pendente
1416,11341,2024-07-20,Pago
1417,3581,2022-07-23,Cancelado
1418,4310,2022-12-21,Pago
1419,9770,2022-11-22,Pago
1420,11497,2024-10-20,Pendente
1421,15613,2021-07-25,Cancelado
1422,13534,2022-09-02,Pago
1423,15005,2023-02-05,Pago
1424,6805,2024-01-19,Pendente
1425,22431,2025-03-20,Cancelado
1426,1615,2024-10-11,Pago
1427,4629,2024-01-24,Pendente
1428,4677,2023-05-09,Pago
1429,5873,2024-06-22,Pendente
1430,5044,2022-12-31,Pago
1431,20431,2022-08-20,Pendente
1432,3130,2024-08-07,Pago
1433,9982,2021-09-09,Pendente
1434,8366,2021-11-23,Pago
1435,21931,2022-04-06,Cancelado
1436,10107,2023-06-07,Pago
1437,23494,2023-03-14,Cancelado
1438,11464,2024-09-10,Pago
1439,24705,2023-11-15,Cancelado
1440,1987,2023-08-06,Pendente
1441,11360,2023-08-31,Cancelado
1442,4081,2024-08-11,Cancelado
1443,11710,2022-12-11,Pago
1444,3864,2023-11-11,Pago
1445,11446,2023-01-25,Pendente
1446,15338,2025-01-30,Cancelado
1447,7848,2023-05-19,Pendente
1448,2054,2024-11-30,Pago
1449,13746,2025-03-10,Pendente
1450,15080,2025-04-20,Cancelado
1451,12862,2022-10-29,Pendente
1452,5223,2021-09-13,Cancelado
1453,9656,2022-08-25,Pago
1454,3466,2024-03-07,Pendente
1455,21953,2024-11-04,Pago
1456,21131,2022-12-28,Pago
1457,14198,2023-02-07,Pendente
1458,9279,2024-05-21,Cancelado
1459,9682,2023-05-22,Pendente
1460,8519,2024-07-09,Pago
1461,6500,2025-05-02,Pendente
1462,1516,2022-10-24,Pendente
1463,4259,2021-07-12,Pago
1464,24957,2022-09-06,Pago
1465,9095,2023-06-05,Pendente
1466,3649,2024-12-17,Pago
1467,10177,2024-04-16,Pendente
1468,21662,2024-10-26,Pendente
1469,2624,2024-06-11,Pago
1470,6702,2021-12-24,Pendente
1471,1988,2023-04-25,Pago
1472,13133,2023-05-03,Pago
1473,10290,2023-07-15,Cancelado
1474,22652,2021-11-22,Cancelado
1475,9700,2024-03-28,Pendente
1476,14084,2024-10-14,Pendente
1477,3511,2024-08-28,Cancelado
1478,17373,2022-04-25,Pago
1479,11242,2022-08-12,Pendente
1480,12098,2021-07-20,Pago
1481,528,2023-12-09,Cancelado
1482,8864,2024-11-14,Pago
1483,19320,2023-09-12,Pendente
1484,3898,2023-08-22,Cancelado
1485,23549,2022-08-03,Pago
1486,16330,2024-11-05,Cancelado
1487,13262,2023-12-13,Pago
1488,10898,2025-01-14,Pago
1489,5512,2024-08-19,Cancelado
1490,9434,2025-01-21,Pago
1491,559,2022-05-07,Pendente
1492,5029,2022-12-28,Cancelado
1493,18924,2023-06-20,Pago
1494,19413,2023-05-10,Pago
1495,18574,2024-11-12,Pago
1496,11041,2024-06-19,Pendente
1497,18859,2022-06-05,Pago
1498,7924,2023-06-25,Pendente
1499,15467,2021-08-30,Pendente
1500,22161,2023-04-20,Pago
1501,22671,2024-10-20,Pago
1502,5029,2023-04-10,Pago
1503,19503,2022-03-24,Pendente
1504,16643,2023-10-16,Pendente
1505,24663,2024-01-10,Pago
1506,12195,2024-01-14,Pendente
1507,24234,2022-07-10,Cancelado
1508,11201,2024-05-12,Pendente
1509,15014,2024-09-29,Pago
1510,1369,2024-06-30,Pendente
1511,19308,2022-06-15,Cancelado
1512,3429,2023-07-21,Pendente
1513,18183,2021-08-10,Pago
1514,4362,2024-11-16,Cancelado
1515,10637,2024-12-14,Pago
1516,1204,2023-11-24,Cancelado
1517,22403,2023-04-10,Cancelado
1518,7801,2025-04-20,Pendente
1519,12200,2022-12-01,Pago
1520,8666,2025-01-04,Pendente
1521,13690,2022-07-21,Cancelado
1522,13919,2023-09-11,Pendente
1523,20595,2023-09-22,Pago
1524,20506,2022-09-18,Pendente
1525,16482,2022-03-10,Pendente
1526,15573,2022-09-14,Pago
1527,13729,2022-02-13,Pago
1528,1223,2024-04-03,Pago
1529,14370,2023-02-25,Cancelado
1530,12054,2022-07-04,Cancelado
1531,11523,2022-03-17,Cancelado
1532,410,2023-12-20,Cancelado
1533,10730,2023-05-27,Pago
1534,6732,2025-02-08,Pago
1535,5617,2022-03-02,Pago
1536,2920,2023-10-14,Pago
1537,5912,2021-07-29,Cancelado
1538,20408,2022-12-25,Pendente
1539,5458,2023-09-19,Pendente
1540,18806,2021-09-18,Cancelado
1541,14056,2025-05-08,Cancelado
1542,23324,2023-11-18,Pago
1543,95,2023-06-26,Pendente
1544,23133,2023-05-16,Cancelado
1545,24380,2022-05-19,Cancelado
1546,11819,2025-05-18,Pendente
1547,15984,2021-09-20,Cancelado
1548,21645,2022-09-25,Pendente
1549,9089,2022-09-11,Pendente
1550,10501,2022-11-03,Pendente
1551,24307,2024-02-28,Pago
1552,13774,2022-07-01,Pendente
1553,1339,2023-11-09,Pago
1554,21361,2025-06-14,Pendente
1555,20376,2023-10-30,Cancelado
1556,14097,2023-02-18,Pago
1557,24990,2021-10-09,Pendente
1558,8595,2023-09-14,Pendente
1559,14825,2021-09-26,Pendente
1560,3829,2022-06-17,Pago
1561,12940,2025-03-15,Cancelado
